Date,Option Premium Amount,Notional Amount 1,USD_notional,Option Premium Currency,Spot_USDAUD,Strike_USDAUD,Expiration Date,Type,Option Style,Adj_Prem,Maturity,IV,Delta,Gamma,Rho,Theta,Vega,NAB,long,CP Region,CP Type
2021-02-16,1420.00279,648929.0,500000.0,USD,0.77862,0.7705,2021-03-02,p,EU,0.00284000558,0.038356164383561646,0.09991008848469826,-0.29315848765731545,22.58151853163456,-8.864073811935197e-05,-0.00018764071923009224,0.0005246247415653767,0,-1,Australia,Credit Institutions
2021-02-16,86.53846,15385.0,12000.0,USD,0.77862,0.78,2021-03-01,c,EU,0.007211538333333333,0.03561643835616438,0.13449976350044962,0.4768531593459052,20.15143250599318,0.00012967085730836934,-0.0003020469370488233,0.0005852333177720617,0,1,EEA,Investment Firms
2021-02-16,79229.97966623877,10269576.0,8000000.0,AUD,0.77862,0.779,2021-03-01,c,EU,0.009903747458279846,0.03561643835616438,0.17229113511124963,0.500193462845295,15.757825379288331,0.00013518464453617012,-0.00038773574300438745,0.0005862202464350507,0,-1,Australia,Investment Firms
2021-02-16,19057.77784,10666667.0,8000000.0,AUD,0.77862,0.75,2021-03-09,p,EU,0.0023822222299999998,0.057534246575342465,0.1559772859902164,-0.15419357381016452,8.151815313307175,-7.044517468688976e-05,-0.00016493925481866648,0.00044349959893274013,0,-1,US,Credit Institutions
2021-02-16,131750.00047,39490446.0,31000000.0,USD,0.77862,0.785,2021-03-12,c,EU,0.00425000001516129,0.06575342465753424,0.0874604781887455,0.36140243157252333,21.453184892181604,0.00018223243479835845,-0.00013575212748311008,0.0007479509368727458,0,-1,US,Investment Firms
2021-02-16,30400.0,40000000.0,32000000.0,USD,0.77862,0.8,2021-03-12,c,EU,0.00095,0.06575342465753424,0.08686541095819687,0.1137043630222821,11.101862028162245,5.758848732257048e-05,-6.940136550903086e-05,0.0003844255032956282,0,1,Australia,Investment Firms
2021-02-17,477.99777,262020.0,200000.0,USD,0.77379,0.7633,2021-03-03,p,EU,0.00238998885,0.038356164383561646,0.10468563533801212,-0.24993727616273498,20.02793871725834,-7.509713295362955e-05,-0.00018040089442824267,0.00048150937128113954,0,-1,Others,Investment Firms
2021-02-17,894.29763,431881.0,330000.0,USD,0.77379,0.7641,2021-03-03,p,EU,0.0027099928181818183,0.038356164383561646,0.10685005568070777,-0.27047345397814304,20.437495266229465,-8.13149330084112e-05,-0.00019178833311536618,0.0005015148754458357,0,-1,Australia,Non-financial firms
2021-02-17,501.99809,261917.0,200000.0,USD,0.77379,0.7636,2021-03-03,p,EU,0.00250999045,0.038356164383561646,0.10554785095219543,-0.2577381850975944,20.18742363510198,-7.74584408151602e-05,-0.00018484765252939548,0.0004893410943485931,0,1,EEA,Investment Firms
2021-02-17,647.49981,327311.0,250000.0,USD,0.77379,0.7638,2021-03-03,p,EU,0.0025899992400000003,0.038356164383561646,0.10608851065016316,-0.26287038742171265,20.28961598320284,-7.901234708281259e-05,-0.00018769338863558482,0.000494337522608695,1,-1,Others,Non-financial firms
2021-02-17,585.00144,331126.0,250000.0,USD,0.77379,0.755,2021-03-10,p,EU,0.00234000576,0.057534246575342465,0.11866153481007406,-0.190377572267876,12.336379645372636,-8.610130453447547e-05,-0.0001427594942957515,0.0005042783735575553,0,-1,US,Investment Firms
2021-02-17,6772.862342225114,2602472.0,2000000.0,AUD,0.77379,0.7685,2021-02-24,p,EU,0.003386431171112557,0.019178082191780823,0.13232046415667842,-0.35093716144869025,26.148025509222915,-5.2727854282177054e-05,-0.00037603277369185824,0.0003972988581616291,0,-1,Australia,Non-financial firms
2021-02-17,7400.00008,1293661.0,1000000.0,USD,0.77379,0.773,2021-03-10,p,EU,0.00740000008,0.057534246575342465,0.10503812024123052,-0.47944687862917934,20.43618999647828,-0.00021770452619681988,-0.0001856598589327802,0.0007394682448306371,0,-1,EEA,Credit Institutions
2021-02-17,2040.4043450064853,505837.0,390000.0,AUD,0.77379,0.7709999999999999,2021-02-24,p,EU,0.005231806012837141,0.019178082191780823,0.15297181899212164,-0.42839220675809964,23.944217850618475,-6.457594196606328e-05,-0.00046021069250862587,0.0004205944013502822,0,1,Others,Non-financial firms
2021-02-17,14015.835966494848,2577320.0,2000000.0,AUD,0.77379,0.7759999999999999,2021-02-24,c,EU,0.007007917983247423,0.019178082191780823,0.18849673958309393,0.46147525661609157,19.658449240985675,6.713805879002814e-05,-0.0005722305771767517,0.0004255048350674224,0,-1,Australia,Credit Institutions
2021-02-17,45058.73247,7741936.0,6000000.0,USD,0.77379,0.775,2021-03-03,c,EU,0.007509788745000001,0.038356164383561646,0.13404643152282938,0.481091375711677,19.61669911863561,0.00013990560811334628,-0.00028840827307422565,0.0006038966005473655,0,1,Australia,Non-financial firms
2021-02-17,42278.81272,5161290.0,4000000.0,USD,0.77379,0.775,2021-03-17,c,EU,0.01056970318,0.07671232876712329,0.130712882077164,0.4894131024878922,14.23583745412752,0.0002824035977817801,-0.0001987941136989998,0.0008546982281546086,0,-1,US,Credit Institutions
2021-02-17,40559.99053,7731959.0,6000000.0,USD,0.77379,0.7759999999999999,2021-03-03,c,EU,0.006759998421666667,0.038356164383561646,0.12924450097190085,0.45974439667360256,20.264634055114485,0.0001338574974226193,-0.00027697342531323354,0.0006014952976683979,0,1,Australia,Credit Institutions
2021-02-17,39221.96926,5154639.0,4000000.0,USD,0.77379,0.7759999999999999,2021-03-17,c,EU,0.009805492314999999,0.07671232876712329,0.12724054502761084,0.47415488586954246,14.598768073895831,0.00027393268139769343,-0.00019317624306759983,0.0008532044706996106,1,-1,US,Credit Institutions
2021-02-17,12666.132163742692,3898635.0,3000000.0,AUD,0.77379,0.7695,2021-02-24,p,EU,0.004222044054580897,0.019178082191780823,0.14368593202870736,-0.3864158208648557,24.85276896068126,-5.8153073823868036e-05,-0.00042143086732756847,0.00041005341504646824,0,-1,Australia,Credit Institutions
2021-02-17,3667.9400385356457,1001927.0,780000.0,AUD,0.77379,0.7785,2021-02-24,c,EU,0.004702487228891853,0.019178082191780823,0.15867172466760737,0.39519870317601735,22.648741366661607,5.774488277018495e-05,-0.0004671216387205788,0.0004126625105633992,0,-1,Australia,Credit Institutions
2021-02-17,2756.4102564102564,1000000.0,780000.0,AUD,0.77379,0.78,2021-02-24,c,EU,0.0035338593030900724,0.019178082191780823,0.1432894300286093,0.3469461819243963,24.04546891574625,5.080842157965261e-05,-0.0004044265527460641,0.0003956387373677286,0,-1,Australia,Investment Firms
2021-02-17,4822.735688311688,753247.0,580000.0,AUD,0.77379,0.77,2021-03-03,p,EU,0.008315061531571875,0.038356164383561646,0.16727358794487512,-0.4342995744319803,15.523824499414504,-0.0001320877865544689,-0.0003569284545095331,0.0005963586097906097,0,-1,US,Investment Firms
2021-02-17,989.40034,684564.0,510000.0,USD,0.77379,0.745,2021-03-24,p,EU,0.0019400006666666666,0.0958904109589041,0.11395169629703358,-0.13779742170037368,8.064153139654776,-0.00010410464016840984,-8.609447516555617e-05,0.000527595359027741,0,1,EEA,Investment Firms
2021-02-17,2339.99813,1312336.0,1000000.0,USD,0.77379,0.762,2021-03-04,p,EU,0.0023399981299999997,0.0410958904109589,0.10671859374796203,-0.23600952411754528,18.4004833197339,-7.601170183434878e-05,-0.0001722376653709909,0.00048318555762185447,1,-1,US,Credit Institutions
2021-02-17,9449.99597,9402283.0,7000000.0,USD,0.77379,0.7445,2021-03-18,p,EU,0.0013499994242857144,0.07945205479452055,0.11350109881005167,-0.11115798006134514,7.652866705549724,-6.941164525103192e-05,-8.103013517701891e-05,0.00041321452030882057,0,1,US,Credit Institutions
2021-02-17,2263.10191,802632.0,610000.0,USD,0.77379,0.76,2021-03-17,p,EU,0.0037100031311475407,0.07671232876712329,0.10568710166346838,-0.2652940089155751,14.468913346071554,-0.00016032251835939866,-0.00013295798661108212,0.0007023754063468818,0,-1,US,Investment Firms
2021-02-17,979.20475,418301.0,320000.0,USD,0.77379,0.765,2021-03-04,p,EU,0.0030600148437499998,0.0410958904109589,0.10492485947037641,-0.29239652940493954,20.877578018515532,-9.423843506794447e-05,-0.00018896101313790287,0.0005390178306433033,0,1,EEA,Investment Firms
2021-02-17,5169.677747395834,1002604.0,770000.0,AUD,0.77379,0.768,2021-03-03,p,EU,0.006713867204410174,0.038356164383561646,0.15466904864057834,-0.39657994777345174,16.445089649937923,-0.00012027858931201127,-0.0003232772255973063,0.0005841455283801707,0,-1,Australia,Credit Institutions
2021-02-17,1548.0,517598.0,400000.0,USD,0.77379,0.7728,2021-02-24,p,EU,0.00387,0.019178082191780823,0.10163807525250607,-0.4613473805299839,36.457183676203464,-6.920525827567325e-05,-0.00030959307524375783,0.00042549155978309266,0,-1,EEA,Credit Institutions
2021-02-17,21291.280869565217,10382868.0,8000000.0,AUD,0.77379,0.7705,2021-02-23,p,EU,0.002661410108695652,0.01643835616438356,0.10367275422890143,-0.37208495291870003,36.77629221846216,-4.776608643742299e-05,-0.0003247629216574075,0.0003752642472676861,1,-1,US,Credit Institutions
2021-02-17,9714.429856396868,2610966.0,2000000.0,AUD,0.77379,0.7659999999999999,2021-03-03,p,EU,0.004857214928198434,0.038356164383561646,0.13566093370833,-0.3471194049193186,17.962126316118315,-0.0001048867493054809,-0.0002716626380397444,0.0005596209249548982,0,-1,US,Investment Firms
2021-02-17,7887.279856584093,2607562.0,2000000.0,AUD,0.77379,0.767,2021-03-01,p,EU,0.003943639928292046,0.03287671232876712,0.12202532350000526,-0.34150000938635894,21.437765370822074,-8.817301880263978e-05,-0.0002623343401041293,0.0005149488450130159,0,-1,US,Investment Firms
2021-02-17,1660.15625,625000.0,480000.0,AUD,0.77379,0.768,2021-02-24,p,EU,0.0034586588541666665,0.019178082191780823,0.13862311027664112,-0.34452566423947895,24.790218423420182,-5.1790252276773463e-05,-0.00039124631839379347,0.00039460937005942535,0,1,US,Investment Firms
2021-02-17,676.19951,301047.0,230000.0,USD,0.77379,0.764,2021-03-03,p,EU,0.0029399978695652173,0.038356164383561646,0.1119639014927665,-0.2774596378130896,19.751433619511257,-8.347662668990083e-05,-0.00020350247141434036,0.0005078764133842117,0,1,EEA,Credit Institutions
2021-02-17,19876.24937,5194805.0,4000000.0,USD,0.77379,0.77,2021-03-03,p,EU,0.0049690623425,0.038356164383561646,0.11085097913612732,-0.4068005865741766,23.09712085681484,-0.0001226427954846096,-0.00023340104804357484,0.0005880019648584192,1,1,Australia,Investment Firms
2021-02-17,17834.05136,5128205.0,4000000.0,USD,0.77379,0.78,2021-03-03,c,EU,0.0044585128400000005,0.038356164383561646,0.1177268210155063,0.3683132460067198,21.1315610960175,0.00010760384419248101,-0.0002396801104087791,0.0005713317977682281,0,1,EEA,Credit Institutions
2021-02-17,657.50047,332226.0,250000.0,USD,0.77379,0.7525,2021-03-17,p,EU,0.00263000188,0.07671232876712329,0.11624194371105961,-0.18916020321574212,10.863058414472297,-0.00011430158122566181,-0.0001206787457983127,0.0005799978328040004,0,-1,US,Investment Firms
2021-02-17,2086.49895,849673.0,650000.0,USD,0.77379,0.765,2021-03-03,p,EU,0.003209998384615385,0.038356164383561646,0.11148564208984867,-0.2970390965980175,20.486897875662404,-8.93912967993626e-05,-0.00020929838353383448,0.0005245374962887647,1,-1,Australia,Credit Institutions
2021-02-17,12084.648675799088,2609263.0,2000000.0,AUD,0.77379,0.7665,2021-03-03,p,EU,0.006042324337899544,0.038356164383561646,0.1533116050112044,-0.3709356452605671,16.264334856412585,-0.0001124098806021105,-0.000314114163481111,0.0005726545745539086,0,-1,EEA,Non-financial firms
2021-02-17,307.99695,132450.0,100000.0,USD,0.77379,0.755,2021-03-17,p,EU,0.0030799695000000003,0.07671232876712329,0.11494061622484285,-0.2158102308979477,11.887325528240423,-0.00013046601385925045,-0.00012913764312657392,0.0006275799634688889,0,-1,EEA,Investment Firms
2021-02-17,23836.02072,5181347.0,4000000.0,USD,0.77379,0.772,2021-03-03,p,EU,0.00595900518,0.038356164383561646,0.11272385733215988,-0.454330400343794,23.200392231242294,-0.00013712916600735182,-0.0002424823495426752,0.0006006100096454313,0,-1,US,Credit Institutions
2021-02-17,21820.54488,5141388.0,4000000.0,USD,0.77379,0.778,2021-03-03,c,EU,0.00545513622,0.038356164383561646,0.12171233970301765,0.41416765917513976,21.126368879365376,0.00012083099163900932,-0.0002560908668193227,0.0005905285057626984,0,-1,Australia,Investment Firms
2021-02-17,5366.685468648998,995475.0,770000.0,AUD,0.77379,0.7735,2021-02-24,p,EU,0.006969721387855841,0.019178082191780823,0.16631817017985046,-0.4891468520946691,22.376075371399512,-7.39251136572967e-05,-0.0005084153042541914,0.0004273414465756148,0,-1,US,Credit Institutions
2021-02-17,3375.941274382315,598179.0,460000.0,AUD,0.77379,0.769,2021-03-03,p,EU,0.007339002770396337,0.038356164383561646,0.15819923107933428,-0.4148666970967213,16.260103458038877,-0.0001259458043955111,-0.00033440596035988425,0.0005907572630852205,0,-1,US,Credit Institutions
2021-02-17,2745.0,976563.0,750000.0,USD,0.77379,0.768,2021-03-02,p,EU,0.00366,0.03561643835616438,0.10539716781587946,-0.34964045649251874,24.056355871724676,-9.766322615839723e-05,-0.00021971100880293295,0.0005406989101613679,0,1,EEA,Credit Institutions
2021-02-17,1815.0,651466.0,500000.0,USD,0.77379,0.7675,2021-03-02,p,EU,0.00363,0.03561643835616438,0.10811773810041549,-0.3412714855622768,23.24025833001952,-9.534608264580942e-05,-0.00022333547971533884,0.0005358393657521524,0,-1,EEA,Investment Firms
2021-02-17,3534.00367,1230159.0,930000.0,USD,0.77379,0.7559999999999999,2021-03-24,p,EU,0.0038000039462365593,0.0958904109589041,0.10940733489068237,-0.24149906360618734,11.898651422578224,-0.0001828338288518463,-0.00011718480244328114,0.0007474214999534588,1,1,EEA,Credit Institutions
2021-02-17,3450.9732555123223,505837.0,390000.0,AUD,0.77379,0.7709999999999999,2021-03-03,p,EU,0.008848649373108518,0.038356164383561646,0.16858234454108506,-0.4502223587766665,15.493835630387142,-0.0001370182717039089,-0.0003618507832935199,0.000599863491144855,0,-1,US,Investment Firms
2021-02-17,4220.610571428571,1194805.0,920000.0,AUD,0.77379,0.77,2021-02-24,p,EU,0.004587620186335403,0.019178082191780823,0.14768053753134883,-0.40142926003790436,24.435849480615772,-6.045114989527283e-05,-0.00043772114789406756,0.0004143831686848083,0,1,US,Investment Firms
2021-02-17,11486.88723237598,2610966.0,2000000.0,AUD,0.77379,0.7659999999999999,2021-03-03,p,EU,0.00574344361618799,0.038356164383561646,0.15137903412960893,-0.361216081462435,16.32695694020661,-0.00010941051216641312,-0.0003074210373868264,0.0005676130531901179,0,1,Australia,Investment Firms
2021-02-17,3421.0526315789475,500000.0,380000.0,AUD,0.77379,0.76,2021-03-24,p,EU,0.009002770083102494,0.0958904109589041,0.15700854975142198,-0.34724017222082093,9.816915393626644,-0.0002662816713179398,-0.00019902548212872385,0.0008849520829931953,0,-1,US,Credit Institutions
2021-02-17,30183.780267515926,25477707.0,20000000.0,AUD,0.77379,0.785,2021-02-24,c,EU,0.0015091890133757963,0.019178082191780823,0.12421067557641575,0.2037365488680288,21.26803567009779,2.9944679614972978e-05,-0.00026883457011070086,0.00030334560368588205,0,-1,EEA,Non-financial firms
2021-02-17,403.125,250000.0,200000.0,AUD,0.77379,0.8,2021-03-17,c,EU,0.002015625,0.07671232876712329,0.11716796778011528,0.1557917459282275,9.521320662122136,9.093055239152023e-05,-0.00010698342803416026,0.0005124098643167472,0,-1,US,Credit Institutions
2021-02-17,12215.092992227977,2590674.0,2000000.0,AUD,0.77379,0.772,2021-02-24,p,EU,0.006107546496113989,0.019178082191780823,0.16302600762629013,-0.45490579626500394,22.690347556461088,-6.867845803057755e-05,-0.0004953143321520849,0.0004247657025300418,0,-1,Others,Investment Firms
2021-02-17,785.6807189542484,496732.0,380000.0,AUD,0.77379,0.765,2021-02-24,p,EU,0.002067580839353285,0.019178082191780823,0.12586749153958926,-0.25354429097880793,23.736176440294567,-3.8022008884682625e-05,-0.0003088135348737631,0.00034306446836836023,0,-1,Australia,Credit Institutions
2021-02-17,375.0,392157.0,300000.0,USD,0.77379,0.765,2021-02-24,p,EU,0.00125,0.019178082191780823,0.10074257246017598,-0.20471158221491137,26.297110592951288,-3.0618532230535174e-05,-0.00021921208744491382,0.0003042092885734084,0,-1,US,Credit Institutions
2021-02-17,5238.24606,2617801.0,2000000.0,USD,0.77379,0.764,2021-02-26,p,EU,0.00261912303,0.024657534246575342,0.1317335540229385,-0.2659724088604727,20.501315447352905,-5.139269094628236e-05,-0.0002922082027762494,0.0003987254964916071,1,-1,Australia,Credit Institutions
2021-02-17,5082.583893129772,1272265.0,1000000.0,AUD,0.77379,0.7859999999999999,2021-03-10,c,EU,0.005082583893129772,0.057534246575342465,0.134514948287356,0.31905125732041595,14.3058342898933,0.0001391155577722064,-0.00021184980298094032,0.0006629127852941968,0,-1,US,Investment Firms
2021-02-17,6484.074996717007,1313198.0,1000000.0,AUD,0.77379,0.7615,2021-03-10,p,EU,0.006484074996717007,0.057534246575342465,0.15789117962594357,-0.32974447834454645,12.354006466192773,-0.00015053090829572098,-0.0002531096698681631,0.0006719521528964603,0,-1,EEA,Investment Firms
2021-02-17,2878.3540232858986,504528.0,390000.0,AUD,0.77379,0.773,2021-02-24,p,EU,0.007380394931502304,0.019178082191780823,0.18170999835563695,-0.47900900198849106,20.45991433692633,-7.249943545373255e-05,-0.0005548207526220874,0.00042690774783692885,0,1,Australia,Credit Institutions
2021-02-17,68505.4983850129,10335917.0,8000000.0,AUD,0.77379,0.774,2021-02-24,c,EU,0.008563187298126614,0.019178082191780823,0.20285366830013307,0.5015593715632843,18.352624623402086,7.278819374703535e-05,-0.0006186950488976177,0.0004274963871425116,0,-1,Australia,Credit Institutions
2021-02-17,68505.4983850129,10335917.0,8000000.0,AUD,0.77379,0.774,2021-02-24,p,EU,0.008563187298126614,0.019178082191780823,0.1976982913480889,-0.4986884983534131,18.831247985374226,-7.564667186501642e-05,-0.0006044385684118229,0.00042749734284874065,0,-1,EEA,Credit Institutions
2021-02-18,1378.3605960264902,357616.0,270000.0,AUD,0.77587,0.755,2021-03-23,p,EU,0.005105039244542556,0.09041095890410959,0.1409156007751098,-0.2535929798045027,9.7394688597955,-0.00018250376460329443,-0.00015986795859867551,0.0007469531182190655,0,-1,Australia,Credit Institutions
2021-02-18,1676.7685562913907,357616.0,270000.0,AUD,0.77587,0.755,2021-03-30,p,EU,0.006210253912190336,0.1095890410958904,0.141141516169912,-0.2724887867945658,9.162664134024896,-0.00023849438786026315,-0.00015093465272726425,0.0008531425289058668,0,-1,Australia,Credit Institutions
2021-02-18,2488593.5391549296,183098592.0,130000000.0,AUD,0.77587,0.71,2021-12-07,p,EU,0.01914302722426869,0.8,0.16775319628710353,-0.25379774194291704,2.7515231276753402,-0.0017284566501241578,-6.426566934020114e-05,0.002222858806209631,0,-1,Australia,Investment Firms
2021-02-18,3837880.895868421,119736842.0,91000000.0,AUD,0.77587,0.76,2021-12-07,p,EU,0.04217451533921342,0.8,0.18084821774534046,-0.4187158155965638,3.1125780451142484,-0.002936348441488955,-8.46506475345469e-05,0.0027108306617320845,1,1,Australia,Non-financial firms
2021-02-18,1328723.2209090907,50649351.0,39000000.0,AUD,0.77587,0.77,2021-07-28,p,EU,0.03406982617715617,0.4383561643835616,0.18042154244005335,-0.4519505801503576,4.27320598771398,-0.0016864645382944183,-0.00011544370533122303,0.0020344511067920843,0,-1,Australia,Credit Institutions
2021-02-18,66747.13830967741,24516129.0,19000000.0,AUD,0.77587,0.775,2021-02-22,p,EU,0.003513007279456706,0.010958904109589041,0.12135193526818522,-0.46252881938378687,40.29669929873428,-3.971235532874032e-05,-0.0004900431120008743,0.00032259767078369025,0,1,Australia,Credit Institutions
2021-02-18,320.0,260756.0,200000.0,USD,0.77587,0.767,2021-02-25,p,EU,0.0016,0.019178082191780823,0.1121409766166876,-0.227443297231261,25.043148608560426,-3.414972649752683e-05,-0.00026004192072786203,0.0003242174304320597,0,-1,EEA,Credit Institutions
2021-02-18,4170.0,3916449.0,3000000.0,USD,0.77587,0.7659999999999999,2021-02-25,p,EU,0.00139,0.019178082191780823,0.11245730533759539,-0.20355031828840575,23.415096899660213,-3.055424926446514e-05,-0.0002444946931619805,0.0003039952005881666,0,1,US,Investment Firms
2021-02-18,158611.60282,29530201.0,22000000.0,USD,0.77587,0.745,2021-05-20,p,EU,0.00720961831,0.2493150684931507,0.12344876523990338,-0.24614642268506093,6.589808181166765,-0.000494110661324874,-8.319362196479576e-05,0.0012209165215801994,0,-1,US,Investment Firms
2021-02-18,443014.29639,29677419.0,23000000.0,USD,0.77587,0.775,2021-05-20,c,EU,0.019261491147391303,0.2493150684931507,0.12231350255028142,0.5183646264841089,8.41030925063399,0.0009546824250919976,-0.00010302225232055455,0.0015438774189375348,0,-1,US,Investment Firms
2021-02-18,15750.0,6527415.0,5000000.0,USD,0.77587,0.7659999999999999,2021-03-04,p,EU,0.00315,0.038356164383561646,0.11621386625188274,-0.28342059140563347,19.174410724968585,-8.555247889190257e-05,-0.00021397452139963763,0.0005145091067863959,0,-1,Australia,Investment Firms
2021-02-18,40807.8971,5154639.0,4000000.0,USD,0.77587,0.7759999999999999,2021-03-18,c,EU,0.010201974275000001,0.07671232876712329,0.11999237314258028,0.503973480215248,15.47082016484097,0.0002921327680807925,-0.00018295550963771622,0.0008572550786224265,0,1,US,Credit Institutions
2021-02-18,56035.91779,10309278.0,8000000.0,USD,0.77587,0.7759999999999999,2021-03-04,c,EU,0.00700448972375,0.038356164383561646,0.11677840318914472,0.5011712519580196,22.48221601901664,0.00014645889023180442,-0.0002520922541483978,0.0006061983352625287,0,-1,US,Non-financial firms
2021-02-18,6609.15029,2614379.0,2000000.0,USD,0.77587,0.765,2021-03-08,p,EU,0.003304575145,0.049315068493150684,0.11009613884147298,-0.2783009427158468,17.693278576866867,-0.00010811338893860258,-0.00017727145362801038,0.0005782797219913648,0,-1,Australia,Investment Firms
2021-02-18,1730.87758,996068.0,760000.0,USD,0.77587,0.763,2021-03-04,p,EU,0.0022774705,0.038356164383561646,0.11436215379842253,-0.22457840026018194,17.240261820806598,-6.770672862296285e-05,-0.00018627456964946326,0.00045523880368275897,0,1,Australia,Credit Institutions
2021-02-18,262.0,261097.0,200000.0,USD,0.77587,0.7659999999999999,2021-02-25,p,EU,0.00131,0.019178082191780823,0.10980418796850017,-0.1980337291247648,23.58864437559178,-2.9718054956499155e-05,-0.0002348258022567528,0.0002990232672038472,0,-1,Australia,Credit Institutions
2021-02-18,2243.99544,662338.0,510000.0,USD,0.77587,0.77,2021-03-04,p,EU,0.00439999105882353,0.038356164383561646,0.11484932822087071,-0.364036251484398,21.519114244958867,-0.00011002266205403637,-0.0002346150545062524,0.0005706449010205465,1,-1,Australia,Credit Institutions
2021-02-18,1447.1242987012988,506494.0,390000.0,AUD,0.77587,0.77,2021-02-25,p,EU,0.0037105751248751252,0.019178082191780823,0.14531398532052506,-0.3494587878692679,23.709686004470885,-5.2710031618713095e-05,-0.0004133803326070041,0.00039775560757778226,0,-1,Australia,Credit Institutions
2021-02-18,969.7133358759218,381388.0,300000.0,AUD,0.77587,0.7866,2021-03-04,c,EU,0.0032323777862530725,0.038356164383561646,0.12120971715245357,0.28506831370458713,18.43512541211179,8.359479580131918e-05,-0.00022292692149070929,0.0005159369413663758,0,-1,Australia,Credit Institutions
2021-02-18,2766.6388,996506.0,770000.0,USD,0.77587,0.7727,2021-02-26,p,EU,0.0035930374025974028,0.021917808219178082,0.10965646629525228,-0.39767831524736286,30.62535962150926,-6.841418341996028e-05,-0.0003042706238502692,0.00044308850723341983,0,-1,Others,Investment Firms
2021-02-18,2073.4706910039113,495437.0,380000.0,AUD,0.77587,0.767,2021-03-04,p,EU,0.005456501818431345,0.038356164383561646,0.1528573265589968,-0.3452581156627945,15.866953252919142,-0.00010483963902049676,-0.0003062422762040229,0.0005600062736244386,0,-1,Australia,Investment Firms
2021-02-18,3917948.717948718,100000000.0,78000000.0,AUD,0.77587,0.78,2021-08-25,p,EU,0.05023011176857331,0.5150684931506849,0.21564569604417724,-0.48374769461425204,3.31961131847388,-0.002191901969608751,-0.0001281148092994071,0.002219580677883149,0,-1,US,Non-financial firms
2021-02-18,1087868.4858214287,226190477.0,190000000.0,AUD,0.77587,0.84,2021-08-25,c,EU,0.005725623609586467,0.5150684931506849,0.11371113918532379,0.17444136953733963,4.062891957879133,0.0006676225187230043,-4.307220572161678e-05,0.0014324556609535252,1,1,Australia,Non-financial firms
2021-02-18,797.50002,380577.0,290000.0,USD,0.77587,0.762,2021-03-10,p,EU,0.002750000068965517,0.0547945205479452,0.10851478109099477,-0.23535446338949473,15.605564460233474,-0.00010156409182409467,-0.00015189025974937542,0.0005585774911195626,0,1,Australia,Credit Institutions
2021-02-18,1683.29811,1240000.0,930000.0,USD,0.77587,0.75,2021-03-18,p,EU,0.0018099979677419355,0.07671232876712329,0.11535822790491158,-0.1410372291867853,9.023724752110276,-8.533215022884941e-05,-9.923677981814183e-05,0.0004807037408163759,0,-1,US,Investment Firms
2021-02-18,4611.391193255513,998703.0,770000.0,AUD,0.77587,0.7709999999999999,2021-03-04,p,EU,0.005988819731500666,0.038356164383561646,0.13546423327548548,-0.40145239996318305,18.786752109435845,-0.00012176689605679717,-0.00028489521263264496,0.0005876103526218832,0,1,Others,Credit Institutions
2021-02-18,966.469423076923,192308.0,150000.0,AUD,0.77587,0.78,2021-03-02,c,EU,0.0064431294871794866,0.03287671232876712,0.1484542046213077,0.42676147405490483,18.779439411992243,0.00010674026149735872,-0.00034066666062335923,0.0005517488381325781,0,1,EEA,Investment Firms
2021-02-18,2214.4970384615385,346154.0,270000.0,AUD,0.77587,0.78,2021-03-04,c,EU,0.008201840883190883,0.038356164383561646,0.16687268416823567,0.44159551954572385,15.56433989883165,0.0001282702533735479,-0.0003567600649037894,0.0005996930955272118,0,-1,EEA,Credit Institutions
2021-02-18,7310.00185,1316829.0,1000000.0,USD,0.77587,0.7594,2021-04-20,p,EU,0.00731000185,0.16712328767123288,0.11185537463568627,-0.31223353723233516,9.974906832671847,-0.000417077282721358,-0.00010339336261531312,0.001122485125134209,0,-1,Australia,Credit Institutions
2021-02-18,2920.0,2597403.0,2000000.0,USD,0.77587,0.77,2021-02-25,p,EU,0.00146,0.019178082191780823,0.08592928201603872,-0.2601065687474775,35.13931634765743,-3.898307354681473e-05,-0.00021434891629921958,0.0003485921361862912,0,-1,EEA,Investment Firms
2021-02-18,2563.95572519084,305344.0,240000.0,AUD,0.77587,0.7859999999999999,2021-03-24,c,EU,0.010683148854961834,0.09315068493150686,0.1602415070819657,0.4043451360876838,10.209955574430014,0.00028228021380732166,-0.00021560552542104286,0.0009174086805763963,0,1,Australia,Non-financial firms
2021-02-18,157684.39751617075,24579560.0,19000000.0,AUD,0.77587,0.773,2021-02-25,c,EU,0.008299178816640565,0.019178082191780823,0.15831543261040637,0.5711814579889389,23.078514778208998,8.339845624527843e-05,-0.00047615617495786215,0.0004218074083603559,0,-1,EEA,Investment Firms
2021-02-18,157684.39751617075,24579560.0,19000000.0,AUD,0.77587,0.773,2021-02-25,p,EU,0.008299178816640565,0.019178082191780823,0.2258249467017918,-0.44681647987736584,16.29537812869947,-6.807656897023691e-05,-0.0006859533140209294,0.0004248341831474483,0,1,US,Non-financial firms
2021-02-18,1602.00001,1184211.0,900000.0,USD,0.77587,0.76,2021-03-04,p,EU,0.001780000011111111,0.038356164383561646,0.11738203410476948,-0.18159488923533218,14.793035268190213,-5.47242842221862e-05,-0.00016835345679441657,0.0004009331944488202,1,1,Others,Credit Institutions
